"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06067008137","Census Tract 81.37; Sacramento County; California","987","null","987","null","0","null","0","null",
"1400000US06067008138","Census Tract 81.38; Sacramento County; California","1428","null","1428","null","0","null","0","null",
"1400000US06067008139","Census Tract 81.39; Sacramento County; California","1879","null","1879","null","0","null","0","null",
"1400000US06067008140","Census Tract 81.40; Sacramento County; California","1213","null","1213","null","0","null","0","null",
"1400000US06067008141","Census Tract 81.41; Sacramento County; California","2944","null","2944","null","0","null","0","null",
"1400000US06067008142","Census Tract 81.42; Sacramento County; California","1496","null","1496","null","0","null","0","null",
"1400000US06067008143","Census Tract 81.43; Sacramento County; California","1790","null","1790","null","0","null","0","null",
"1400000US06067008144","Census Tract 81.44; Sacramento County; California","1122","null","1122","null","0","null","0","null",
"1400000US06067008145","Census Tract 81.45; Sacramento County; California","2734","null","2734","null","0","null","0","null",
"1400000US06067008203","Census Tract 82.03; Sacramento County; California","1952","null","1952","null","0","null","0","null",
"1400000US06067008204","Census Tract 82.04; Sacramento County; California","1834","null","1834","null","0","null","0","null",
"1400000US06067008206","Census Tract 82.06; Sacramento County; California","2343","null","2343","null","0","null","0","null",
"1400000US06067008207","Census Tract 82.07; Sacramento County; California","1879","null","1879","null","0","null","0","null",
"1400000US06067008208","Census Tract 82.08; Sacramento County; California","1979","null","1979","null","0","null","0","null",
"1400000US06067008209","Census Tract 82.09; Sacramento County; California","1927","null","1927","null","0","null","0","null",
"1400000US06067008210","Census Tract 82.10; Sacramento County; California","2662","null","2662","null","0","null","0","null",
"1400000US06067008211","Census Tract 82.11; Sacramento County; California","1115","null","1115","null","0","null","0","null",
"1400000US06067008402","Census Tract 84.02; Sacramento County; California","2105","null","2105","null","0","null","0","null",
"1400000US06067008403","Census Tract 84.03; Sacramento County; California","2630","null","2630","null","0","null","0","null",
"1400000US06067008404","Census Tract 84.04; Sacramento County; California","1595","null","1595","null","0","null","0","null",
"1400000US06067008501","Census Tract 85.01; Sacramento County; California","2591","null","2528","null","63","null","0","null",
"1400000US06067008504","Census Tract 85.04; Sacramento County; California","2221","null","2221","null","0","null","0","null",
"1400000US06067008505","Census Tract 85.05; Sacramento County; California","765","null","765","null","0","null","0","null",
"1400000US06067008506","Census Tract 85.06; Sacramento County; California","1605","null","1605","null","0","null","0","null",
"1400000US06067008507","Census Tract 85.07; Sacramento County; California","1702","null","1702","null","0","null","0","null",
"1400000US06067008508","Census Tract 85.08; Sacramento County; California","3157","null","2834","null","323","null","0","null",
"1400000US06067008509","Census Tract 85.09; Sacramento County; California","1514","null","1514","null","0","null","0","null",
"1400000US06067008510","Census Tract 85.10; Sacramento County; California","1747","null","1747","null","0","null","0","null",
"1400000US06067008512","Census Tract 85.12; Sacramento County; California","1759","null","1759","null","0","null","0","null",
"1400000US06067008513","Census Tract 85.13; Sacramento County; California","1552","null","1552","null","0","null","0","null",
"1400000US06067008601","Census Tract 86.01; Sacramento County; California","2376","null","0","null","2376","null","0","null",
"1400000US06067008602","Census Tract 86.02; Sacramento County; California","746","null","0","null","746","null","0","null",
"1400000US06067008702","Census Tract 87.02; Sacramento County; California","1345","null","1312","null","33","null","0","null",
"1400000US06067008703","Census Tract 87.03; Sacramento County; California","2604","null","2601","null","3","null","0","null",
"1400000US06067008704","Census Tract 87.04; Sacramento County; California","986","null","983","null","3","null","0","null",
"1400000US06067008706","Census Tract 87.06; Sacramento County; California","656","null","652","null","4","null","0","null",
"1400000US06067008707","Census Tract 87.07; Sacramento County; California","1889","null","1888","null","1","null","0","null",
"1400000US06067008708","Census Tract 87.08; Sacramento County; California","1057","null","1045","null","12","null","0","null",
"1400000US06067008802","Census Tract 88.02; Sacramento County; California","891","null","851","null","40","null","0","null",
"1400000US06067008803","Census Tract 88.03; Sacramento County; California","695","null","623","null","72","null","0","null",
"1400000US06067008905","Census Tract 89.05; Sacramento County; California","1768","null","1768","null","0","null","0","null",
"1400000US06067008907","Census Tract 89.07; Sacramento County; California","2063","null","2063","null","0","null","0","null",
"1400000US06067008908","Census Tract 89.08; Sacramento County; California","2163","null","2163","null","0","null","0","null",
"1400000US06067008909","Census Tract 89.09; Sacramento County; California","900","null","900","null","0","null","0","null",
"1400000US06067008910","Census Tract 89.10; Sacramento County; California","1399","null","1399","null","0","null","0","null",
"1400000US06067008911","Census Tract 89.11; Sacramento County; California","870","null","870","null","0","null","0","null",
"1400000US06067008912","Census Tract 89.12; Sacramento County; California","1343","null","1343","null","0","null","0","null",
"1400000US06067008913","Census Tract 89.13; Sacramento County; California","1591","null","1591","null","0","null","0","null",
"1400000US06067009004","Census Tract 90.04; Sacramento County; California","1339","null","1339","null","0","null","0","null",
"1400000US06067009005","Census Tract 90.05; Sacramento County; California","1330","null","1276","null","54","null","0","null",
"1400000US06067009006","Census Tract 90.06; Sacramento County; California","2005","null","2005","null","0","null","0","null",
"1400000US06067009007","Census Tract 90.07; Sacramento County; California","1156","null","1156","null","0","null","0","null",
"1400000US06067009008","Census Tract 90.08; Sacramento County; California","1755","null","1755","null","0","null","0","null",
"1400000US06067009010","Census Tract 90.10; Sacramento County; California","2749","null","2749","null","0","null","0","null",
"1400000US06067009011","Census Tract 90.11; Sacramento County; California","1891","null","1891","null","0","null","0","null",
"1400000US06067009103","Census Tract 91.03; Sacramento County; California","1297","null","1297","null","0","null","0","null",
"1400000US06067009105","Census Tract 91.05; Sacramento County; California","1169","null","1169","null","0","null","0","null",
"1400000US06067009106","Census Tract 91.06; Sacramento County; California","1982","null","1982","null","0","null","0","null",
"1400000US06067009107","Census Tract 91.07; Sacramento County; California","1371","null","1371","null","0","null","0","null",
"1400000US06067009108","Census Tract 91.08; Sacramento County; California","1449","null","1449","null","0","null","0","null",
"1400000US06067009109","Census Tract 91.09; Sacramento County; California","1784","null","1784","null","0","null","0","null",
"1400000US06067009110","Census Tract 91.10; Sacramento County; California","784","null","784","null","0","null","0","null",
"1400000US06067009111","Census Tract 91.11; Sacramento County; California","2325","null","2325","null","0","null","0","null",
"1400000US06067009112","Census Tract 91.12; Sacramento County; California","1397","null","1397","null","0","null","0","null",
"1400000US06067009201","Census Tract 92.01; Sacramento County; California","2330","null","1972","null","358","null","0","null",
"1400000US06067009307","Census Tract 93.07; Sacramento County; California","1870","null","1870","null","0","null","0","null",
"1400000US06067009308","Census Tract 93.08; Sacramento County; California","2236","null","2236","null","0","null","0","null",
"1400000US06067009309","Census Tract 93.09; Sacramento County; California","923","null","923","null","0","null","0","null",
"1400000US06067009310","Census Tract 93.10; Sacramento County; California","2572","null","2572","null","0","null","0","null",
"1400000US06067009311","Census Tract 93.11; Sacramento County; California","1992","null","1870","null","122","null","0","null",
"1400000US06067009312","Census Tract 93.12; Sacramento County; California","2243","null","2243","null","0","null","0","null",
"1400000US06067009314","Census Tract 93.14; Sacramento County; California","1908","null","1908","null","0","null","0","null",
"1400000US06067009316","Census Tract 93.16; Sacramento County; California","1304","null","1304","null","0","null","0","null",
"1400000US06067009317","Census Tract 93.17; Sacramento County; California","2175","null","2175","null","0","null","0","null",
"1400000US06067009318","Census Tract 93.18; Sacramento County; California","680","null","680","null","0","null","0","null",
"1400000US06067009319","Census Tract 93.19; Sacramento County; California","1526","null","1526","null","0","null","0","null",
"1400000US06067009320","Census Tract 93.20; Sacramento County; California","1465","null","1465","null","0","null","0","null",
"1400000US06067009321","Census Tract 93.21; Sacramento County; California","1724","null","1724","null","0","null","0","null",
"1400000US06067009323","Census Tract 93.23; Sacramento County; California","1857","null","1857","null","0","null","0","null",
"1400000US06067009326","Census Tract 93.26; Sacramento County; California","1535","null","1329","null","206","null","0","null",
"1400000US06067009328","Census Tract 93.28; Sacramento County; California","1673","null","1673","null","0","null","0","null",
"1400000US06067009329","Census Tract 93.29; Sacramento County; California","751","null","751","null","0","null","0","null",
"1400000US06067009330","Census Tract 93.30; Sacramento County; California","1306","null","1128","null","178","null","0","null",
"1400000US06067009331","Census Tract 93.31; Sacramento County; California","2086","null","2086","null","0","null","0","null",
"1400000US06067009332","Census Tract 93.32; Sacramento County; California","498","null","442","null","56","null","0","null",
"1400000US06067009333","Census Tract 93.33; Sacramento County; California","733","null","733","null","0","null","0","null",
"1400000US06067009334","Census Tract 93.34; Sacramento County; California","1650","null","1650","null","0","null","0","null",
"1400000US06067009335","Census Tract 93.35; Sacramento County; California","1698","null","1698","null","0","null","0","null",
"1400000US06067009336","Census Tract 93.36; Sacramento County; California","1231","null","590","null","641","null","0","null",
"1400000US06067009403","Census Tract 94.03; Sacramento County; California","738","null","0","null","738","null","0","null",
"1400000US06067009404","Census Tract 94.04; Sacramento County; California","2408","null","0","null","2408","null","0","null",
"1400000US06067009406","Census Tract 94.06; Sacramento County; California","838","null","0","null","838","null","0","null",
"1400000US06067009408","Census Tract 94.08; Sacramento County; California","546","null","341","null","205","null","0","null",
"1400000US06067009409","Census Tract 94.09; Sacramento County; California","1528","null","1491","null","37","null","0","null",
"1400000US06067009410","Census Tract 94.10; Sacramento County; California","1942","null","1942","null","0","null","0","null",
"1400000US06067009501","Census Tract 95.01; Sacramento County; California","831","null","618","null","213","null","0","null",
"1400000US06067009502","Census Tract 95.02; Sacramento County; California","2443","null","2243","null","200","null","0","null",
"1400000US06067009503","Census Tract 95.03; Sacramento County; California","1231","null","1212","null","19","null","0","null",
"1400000US06067009504","Census Tract 95.04; Sacramento County; California","897","null","897","null","0","null","0","null",
"1400000US06067009601","Census Tract 96.01; Sacramento County; California","1915","null","1915","null","0","null","0","null",
"1400000US06067009608","Census Tract 96.08; Sacramento County; California","3209","null","3209","null","0","null","0","null",
"1400000US06067009609","Census Tract 96.09; Sacramento County; California","1482","null","1482","null","0","null","0","null",
"1400000US06067009610","Census Tract 96.10; Sacramento County; California","1894","null","1894","null","0","null","0","null",
"1400000US06067009611","Census Tract 96.11; Sacramento County; California","1235","null","1235","null","0","null","0","null",
"1400000US06067009612","Census Tract 96.12; Sacramento County; California","1838","null","1838","null","0","null","0","null",
"1400000US06067009614","Census Tract 96.14; Sacramento County; California","2251","null","2251","null","0","null","0","null",
"1400000US06067009616","Census Tract 96.16; Sacramento County; California","2185","null","2185","null","0","null","0","null",
"1400000US06067009617","Census Tract 96.17; Sacramento County; California","1387","null","1387","null","0","null","0","null",
"1400000US06067009618","Census Tract 96.18; Sacramento County; California","1562","null","1560","null","2","null","0","null",
"1400000US06067009622","Census Tract 96.22; Sacramento County; California","2774","null","2774","null","0","null","0","null",
"1400000US06067009632","Census Tract 96.32; Sacramento County; California","2052","null","2052","null","0","null","0","null",
"1400000US06067009633","Census Tract 96.33; Sacramento County; California","1059","null","1059","null","0","null","0","null",
"1400000US06067009634","Census Tract 96.34; Sacramento County; California","1532","null","1532","null","0","null","0","null",
"1400000US06067009635","Census Tract 96.35; Sacramento County; California","1887","null","1854","null","33","null","0","null",
"1400000US06067009637","Census Tract 96.37; Sacramento County; California","1638","null","1638","null","0","null","0","null",
"1400000US06067009639","Census Tract 96.39; Sacramento County; California","1283","null","1283","null","0","null","0","null",
"1400000US06067009640","Census Tract 96.40; Sacramento County; California","1097","null","1097","null","0","null","0","null",
"1400000US06067009641","Census Tract 96.41; Sacramento County; California","1443","null","1443","null","0","null","0","null",
"1400000US06067009642","Census Tract 96.42; Sacramento County; California","696","null","696","null","0","null","0","null",
"1400000US06067009643","Census Tract 96.43; Sacramento County; California","2123","null","2123","null","0","null","0","null",
"1400000US06067009644","Census Tract 96.44; Sacramento County; California","1316","null","1316","null","0","null","0","null",
"1400000US06067009645","Census Tract 96.45; Sacramento County; California","1595","null","1595","null","0","null","0","null",
"1400000US06067009646","Census Tract 96.46; Sacramento County; California","1002","null","999","null","3","null","0","null",
"1400000US06067009647","Census Tract 96.47; Sacramento County; California","1907","null","1907","null","0","null","0","null",
"1400000US06067009648","Census Tract 96.48; Sacramento County; California","1004","null","1004","null","0","null","0","null",
"1400000US06067009649","Census Tract 96.49; Sacramento County; California","1643","null","1643","null","0","null","0","null",
"1400000US06067009650","Census Tract 96.50; Sacramento County; California","934","null","934","null","0","null","0","null",
"1400000US06067009651","Census Tract 96.51; Sacramento County; California","1967","null","1967","null","0","null","0","null",
"1400000US06067009652","Census Tract 96.52; Sacramento County; California","1397","null","1356","null","41","null","0","null",
"1400000US06067009653","Census Tract 96.53; Sacramento County; California","669","null","314","null","355","null","0","null",
"1400000US06067009800","Census Tract 98; Sacramento County; California","1311","null","0","null","1311","null","0","null",
"1400000US06067009900","Census Tract 99; Sacramento County; California","1566","null","28","null","1538","null","0","null",
"1400000US06067988300","Census Tract 9883; Sacramento County; California","41","null","41","null","0","null","0","null",
"1400000US06069000100","Census Tract 1; San Benito County; California","1784","null","402","null","1382","null","0","null",
"1400000US06069000200","Census Tract 2; San Benito County; California","2506","null","18","null","2488","null","0","null",
"1400000US06069000300","Census Tract 3; San Benito County; California","1478","null","1400","null","78","null","0","null",
"1400000US06069000400","Census Tract 4; San Benito County; California","2139","null","2139","null","0","null","0","null",
"1400000US06069000501","Census Tract 5.01; San Benito County; California","1786","null","1786","null","0","null","0","null",
"1400000US06069000502","Census Tract 5.02; San Benito County; California","1907","null","1907","null","0","null","0","null",
"1400000US06069000601","Census Tract 6.01; San Benito County; California","1384","null","1376","null","8","null","0","null",
"1400000US06069000602","Census Tract 6.02; San Benito County; California","1319","null","1319","null","0","null","0","null",
"1400000US06069000701","Census Tract 7.01; San Benito County; California","1225","null","1224","null","1","null","0","null",
"1400000US06069000702","Census Tract 7.02; San Benito County; California","2090","null","1871","null","219","null","0","null",
"1400000US06069000801","Census Tract 8.01; San Benito County; California","1363","null","1321","null","42","null","0","null",
"1400000US06069000802","Census Tract 8.02; San Benito County; California","1384","null","400","null","984","null","0","null",
"1400000US06071000103","Census Tract 1.03; San Bernardino County; California","1610","null","1610","null","0","null","0","null",
"1400000US06071000104","Census Tract 1.04; San Bernardino County; California","2017","null","2017","null","0","null","0","null",
"1400000US06071000105","Census Tract 1.05; San Bernardino County; California","1931","null","1931","null","0","null","0","null",
"1400000US06071000107","Census Tract 1.07; San Bernardino County; California","848","null","848","null","0","null","0","null",
"1400000US06071000108","Census Tract 1.08; San Bernardino County; California","1753","null","1753","null","0","null","0","null",
"1400000US06071000109","Census Tract 1.09; San Bernardino County; California","2113","null","2113","null","0","null","0","null",
"1400000US06071000111","Census Tract 1.11; San Bernardino County; California","964","null","528","null","436","null","0","null",
"1400000US06071000115","Census Tract 1.15; San Bernardino County; California","3347","null","3347","null","0","null","0","null",
"1400000US06071000117","Census Tract 1.17; San Bernardino County; California","2286","null","2286","null","0","null","0","null",
"1400000US06071000118","Census Tract 1.18; San Bernardino County; California","1563","null","1469","null","94","null","0","null",
"1400000US06071000119","Census Tract 1.19; San Bernardino County; California","1886","null","1886","null","0","null","0","null",
"1400000US06071000120","Census Tract 1.20; San Bernardino County; California","2172","null","2172","null","0","null","0","null",
"1400000US06071000121","Census Tract 1.21; San Bernardino County; California","2780","null","2715","null","65","null","0","null",
"1400000US06071000122","Census Tract 1.22; San Bernardino County; California","990","null","752","null","238","null","0","null",
"1400000US06071000201","Census Tract 2.01; San Bernardino County; California","1797","null","1797","null","0","null","0","null",
"1400000US06071000203","Census Tract 2.03; San Bernardino County; California","1162","null","1162","null","0","null","0","null",
"1400000US06071000205","Census Tract 2.05; San Bernardino County; California","1467","null","1467","null","0","null","0","null",
"1400000US06071000207","Census Tract 2.07; San Bernardino County; California","1089","null","1089","null","0","null","0","null",
"1400000US06071000208","Census Tract 2.08; San Bernardino County; California","1094","null","1094","null","0","null","0","null",
"1400000US06071000304","Census Tract 3.04; San Bernardino County; California","1714","null","1714","null","0","null","0","null",
"1400000US06071000305","Census Tract 3.05; San Bernardino County; California","1538","null","1538","null","0","null","0","null",
"1400000US06071000306","Census Tract 3.06; San Bernardino County; California","932","null","932","null","0","null","0","null",
"1400000US06071000307","Census Tract 3.07; San Bernardino County; California","878","null","878","null","0","null","0","null",
"1400000US06071000308","Census Tract 3.08; San Bernardino County; California","928","null","928","null","0","null","0","null",
"1400000US06071000401","Census Tract 4.01; San Bernardino County; California","1960","null","1960","null","0","null","0","null",
"1400000US06071000403","Census Tract 4.03; San Bernardino County; California","1407","null","1407","null","0","null","0","null",
"1400000US06071000404","Census Tract 4.04; San Bernardino County; California","2063","null","2063","null","0","null","0","null",
"1400000US06071000501","Census Tract 5.01; San Bernardino County; California","2058","null","2058","null","0","null","0","null",
"1400000US06071000503","Census Tract 5.03; San Bernardino County; California","1662","null","1662","null","0","null","0","null",
"1400000US06071000504","Census Tract 5.04; San Bernardino County; California","1573","null","1573","null","0","null","0","null",
"1400000US06071000603","Census Tract 6.03; San Bernardino County; California","1566","null","1566","null","0","null","0","null",
"1400000US06071000604","Census Tract 6.04; San Bernardino County; California","1818","null","1818","null","0","null","0","null",
"1400000US06071000605","Census Tract 6.05; San Bernardino County; California","1340","null","1340","null","0","null","0","null",
"1400000US06071000606","Census Tract 6.06; San Bernardino County; California","1207","null","1207","null","0","null","0","null",
"1400000US06071000804","Census Tract 8.04; San Bernardino County; California","1268","null","1265","null","3","null","0","null",
"1400000US06071000808","Census Tract 8.08; San Bernardino County; California","2075","null","2075","null","0","null","0","null",
"1400000US06071000812","Census Tract 8.12; San Bernardino County; California","1427","null","1427","null","0","null","0","null",
"1400000US06071000813","Census Tract 8.13; San Bernardino County; California","1309","null","1309","null","0","null","0","null",
"1400000US06071000814","Census Tract 8.14; San Bernardino County; California","1366","null","1366","null","0","null","0","null",
"1400000US06071000815","Census Tract 8.15; San Bernardino County; California","1302","null","1302","null","0","null","0","null",
"1400000US06071000816","Census Tract 8.16; San Bernardino County; California","1421","null","1421","null","0","null","0","null",
"1400000US06071000817","Census Tract 8.17; San Bernardino County; California","1569","null","1569","null","0","null","0","null",
"1400000US06071000818","Census Tract 8.18; San Bernardino County; California","1926","null","1926","null","0","null","0","null",
"1400000US06071000819","Census Tract 8.19; San Bernardino County; California","2063","null","2063","null","0","null","0","null",
"1400000US06071000820","Census Tract 8.20; San Bernardino County; California","1387","null","1387","null","0","null","0","null",
"1400000US06071000821","Census Tract 8.21; San Bernardino County; California","1962","null","1962","null","0","null","0","null",
"1400000US06071000823","Census Tract 8.23; San Bernardino County; California","2650","null","2650","null","0","null","0","null",
"1400000US06071000824","Census Tract 8.24; San Bernardino County; California","1906","null","1906","null","0","null","0","null",
"1400000US06071000825","Census Tract 8.25; San Bernardino County; California","1574","null","1574","null","0","null","0","null",
"1400000US06071000826","Census Tract 8.26; San Bernardino County; California","1410","null","1410","null","0","null","0","null",
"1400000US06071000901","Census Tract 9.01; San Bernardino County; California","1829","null","1829","null","0","null","0","null",
"1400000US06071000903","Census Tract 9.03; San Bernardino County; California","1552","null","1552","null","0","null","0","null",
"1400000US06071000904","Census Tract 9.04; San Bernardino County; California","1340","null","1340","null","0","null","0","null",
"1400000US06071001001","Census Tract 10.01; San Bernardino County; California","1553","null","1553","null","0","null","0","null",
"1400000US06071001002","Census Tract 10.02; San Bernardino County; California","1419","null","1419","null","0","null","0","null",
"1400000US06071001101","Census Tract 11.01; San Bernardino County; California","1264","null","1264","null","0","null","0","null",
"1400000US06071001103","Census Tract 11.03; San Bernardino County; California","1350","null","1350","null","0","null","0","null",
"1400000US06071001104","Census Tract 11.04; San Bernardino County; California","1701","null","1701","null","0","null","0","null",
"1400000US06071001200","Census Tract 12; San Bernardino County; California","1571","null","1571","null","0","null","0","null",
"1400000US06071001305","Census Tract 13.05; San Bernardino County; California","1384","null","1384","null","0","null","0","null",
"1400000US06071001307","Census Tract 13.07; San Bernardino County; California","971","null","971","null","0","null","0","null",
"1400000US06071001308","Census Tract 13.08; San Bernardino County; California","1276","null","1276","null","0","null","0","null",
"1400000US06071001309","Census Tract 13.09; San Bernardino County; California","1181","null","1181","null","0","null","0","null",
"1400000US06071001310","Census Tract 13.10; San Bernardino County; California","1504","null","1504","null","0","null","0","null",
"1400000US06071001311","Census Tract 13.11; San Bernardino County; California","1070","null","1070","null","0","null","0","null",
"1400000US06071001312","Census Tract 13.12; San Bernardino County; California","2285","null","2285","null","0","null","0","null",
"1400000US06071001400","Census Tract 14; San Bernardino County; California","1364","null","1364","null","0","null","0","null",
"1400000US06071001501","Census Tract 15.01; San Bernardino County; California","993","null","993","null","0","null","0","null",
"1400000US06071001503","Census Tract 15.03; San Bernardino County; California","884","null","884","null","0","null","0","null",
"1400000US06071001504","Census Tract 15.04; San Bernardino County; California","1689","null","1689","null","0","null","0","null",
"1400000US06071001600","Census Tract 16; San Bernardino County; California","1482","null","1482","null","0","null","0","null",
"1400000US06071001702","Census Tract 17.02; San Bernardino County; California","2008","null","2008","null","0","null","0","null",
"1400000US06071001703","Census Tract 17.03; San Bernardino County; California","1749","null","1749","null","0","null","0","null",
"1400000US06071001704","Census Tract 17.04; San Bernardino County; California","1535","null","1535","null","0","null","0","null",
"1400000US06071001706","Census Tract 17.06; San Bernardino County; California","1879","null","1879","null","0","null","0","null",
"1400000US06071001707","Census Tract 17.07; San Bernardino County; California","1486","null","1486","null","0","null","0","null",
"1400000US06071001803","Census Tract 18.03; San Bernardino County; California","1315","null","1315","null","0","null","0","null",
"1400000US06071001804","Census Tract 18.04; San Bernardino County; California","1876","null","1876","null","0","null","0","null",
"1400000US06071001806","Census Tract 18.06; San Bernardino County; California","1267","null","1267","null","0","null","0","null",
"1400000US06071001808","Census Tract 18.08; San Bernardino County; California","1189","null","1189","null","0","null","0","null",
"1400000US06071001809","Census Tract 18.09; San Bernardino County; California","1130","null","1130","null","0","null","0","null",
"1400000US06071001810","Census Tract 18.10; San Bernardino County; California","1166","null","1166","null","0","null","0","null",
"1400000US06071001812","Census Tract 18.12; San Bernardino County; California","1110","null","1110","null","0","null","0","null",
"1400000US06071001813","Census Tract 18.13; San Bernardino County; California","963","null","963","null","0","null","0","null",
"1400000US06071001901","Census Tract 19.01; San Bernardino County; California","1624","null","1624","null","0","null","0","null",
"1400000US06071001906","Census Tract 19.06; San Bernardino County; California","3973","null","3973","null","0","null","0","null",
"1400000US06071001907","Census Tract 19.07; San Bernardino County; California","3461","null","3450","null","11","null","0","null",
"1400000US06071001908","Census Tract 19.08; San Bernardino County; California","1574","null","1508","null","66","null","0","null",
"1400000US06071001909","Census Tract 19.09; San Bernardino County; California","833","null","833","null","0","null","0","null",
"1400000US06071001910","Census Tract 19.10; San Bernardino County; California","696","null","573","null","123","null","0","null",
"1400000US06071001911","Census Tract 19.11; San Bernardino County; California","1792","null","1792","null","0","null","0","null",
"1400000US06071002011","Census Tract 20.11; San Bernardino County; California","1295","null","1295","null","0","null","0","null",
"1400000US06071002013","Census Tract 20.13; San Bernardino County; California","1649","null","1649","null","0","null","0","null",
"1400000US06071002014","Census Tract 20.14; San Bernardino County; California","1573","null","1573","null","0","null","0","null",
"1400000US06071002015","Census Tract 20.15; San Bernardino County; California","1571","null","1571","null","0","null","0","null",
"1400000US06071002016","Census Tract 20.16; San Bernardino County; California","1229","null","1229","null","0","null","0","null",
"1400000US06071002017","Census Tract 20.17; San Bernardino County; California","1867","null","1867","null","0","null","0","null",
"1400000US06071002018","Census Tract 20.18; San Bernardino County; California","1815","null","1815","null","0","null","0","null",
"1400000US06071002019","Census Tract 20.19; San Bernardino County; California","1759","null","1759","null","0","null","0","null",
"1400000US06071002021","Census Tract 20.21; San Bernardino County; California","1714","null","1714","null","0","null","0","null",
"1400000US06071002023","Census Tract 20.23; San Bernardino County; California","2384","null","2384","null","0","null","0","null",
"1400000US06071002025","Census Tract 20.25; San Bernardino County; California","1889","null","1889","null","0","null","0","null",
"1400000US06071002027","Census Tract 20.27; San Bernardino County; California","2108","null","2108","null","0","null","0","null",
"1400000US06071002028","Census Tract 20.28; San Bernardino County; California","1889","null","1889","null","0","null","0","null",
"1400000US06071002029","Census Tract 20.29; San Bernardino County; California","1931","null","1931","null","0","null","0","null",
"1400000US06071002031","Census Tract 20.31; San Bernardino County; California","1907","null","1907","null","0","null","0","null",
"1400000US06071002035","Census Tract 20.35; San Bernardino County; California","2648","null","2648","null","0","null","0","null",
"1400000US06071002037","Census Tract 20.37; San Bernardino County; California","2140","null","2140","null","0","null","0","null",
"1400000US06071002038","Census Tract 20.38; San Bernardino County; California","1490","null","1490","null","0","null","0","null",
"1400000US06071002039","Census Tract 20.39; San Bernardino County; California","1674","null","1674","null","0","null","0","null",
"1400000US06071002040","Census Tract 20.40; San Bernardino County; California","1365","null","1364","null","1","null","0","null",
"1400000US06071002041","Census Tract 20.41; San Bernardino County; California","1446","null","1446","null","0","null","0","null",
"1400000US06071002042","Census Tract 20.42; San Bernardino County; California","736","null","735","null","1","null","0","null",
"1400000US06071002043","Census Tract 20.43; San Bernardino County; California","1738","null","1738","null","0","null","0","null",
"1400000US06071002044","Census Tract 20.44; San Bernardino County; California","1520","null","1520","null","0","null","0","null",
"1400000US06071002045","Census Tract 20.45; San Bernardino County; California","960","null","960","null","0","null","0","null",
"1400000US06071002046","Census Tract 20.46; San Bernardino County; California","2098","null","2098","null","0","null","0","null",
"1400000US06071002047","Census Tract 20.47; San Bernardino County; California","1599","null","1599","null","0","null","0","null",
"1400000US06071002048","Census Tract 20.48; San Bernardino County; California","1221","null","1221","null","0","null","0","null",
"1400000US06071002049","Census Tract 20.49; San Bernardino County; California","1148","null","1148","null","0","null","0","null",
"1400000US06071002050","Census Tract 20.50; San Bernardino County; California","2298","null","2298","null","0","null","0","null",
"1400000US06071002051","Census Tract 20.51; San Bernardino County; California","1990","null","1990","null","0","null","0","null",
"1400000US06071002101","Census Tract 21.01; San Bernardino County; California","1357","null","1357","null","0","null","0","null",
"1400000US06071002103","Census Tract 21.03; San Bernardino County; California","1952","null","1952","null","0","null","0","null",
"1400000US06071002105","Census Tract 21.05; San Bernardino County; California","1928","null","1928","null","0","null","0","null",
"1400000US06071002107","Census Tract 21.07; San Bernardino County; California","1945","null","1945","null","0","null","0","null",
"1400000US06071002109","Census Tract 21.09; San Bernardino County; California","2764","null","2764","null","0","null","0","null",
"1400000US06071002111","Census Tract 21.11; San Bernardino County; California","1710","null","1710","null","0","null","0","null",
"1400000US06071002112","Census Tract 21.12; San Bernardino County; California","1759","null","1759","null","0","null","0","null",
"1400000US06071002204","Census Tract 22.04; San Bernardino County; California","1502","null","1502","null","0","null","0","null",
"1400000US06071002206","Census Tract 22.06; San Bernardino County; California","2018","null","2018","null","0","null","0","null",
"1400000US06071002207","Census Tract 22.07; San Bernardino County; California","1000","null","1000","null","0","null","0","null",
"1400000US06071002306","Census Tract 23.06; San Bernardino County; California","998","null","998","null","0","null","0","null",
"1400000US06071002307","Census Tract 23.07; San Bernardino County; California","1190","null","1190","null","0","null","0","null",
"1400000US06071002308","Census Tract 23.08; San Bernardino County; California","2340","null","2340","null","0","null","0","null",
"1400000US06071002309","Census Tract 23.09; San Bernardino County; California","1019","null","1019","null","0","null","0","null",
"1400000US06071002310","Census Tract 23.10; San Bernardino County; California","1417","null","1417","null","0","null","0","null",
"1400000US06071002311","Census Tract 23.11; San Bernardino County; California","1306","null","1306","null","0","null","0","null",
"1400000US06071002312","Census Tract 23.12; San Bernardino County; California","1549","null","1549","null","0","null","0","null",
"1400000US06071002313","Census Tract 23.13; San Bernardino County; California","1749","null","1749","null","0","null","0","null",
"1400000US06071002314","Census Tract 23.14; San Bernardino County; California","1756","null","1756","null","0","null","0","null",
